-0.696703;-0.534883;-0.657658;-0.665953;-0.581217;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0863309;0.0719424;0.107914;0.532374;-0.151079;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;0.204301;0.491039;0.749104;0.146953;-0.0824373;+1;0;0;-1;0

-0.547252;-0.61945;-0.644145;-0.605996;0.00876166;0.467626;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0863309;0.0719424;0.107914;0.532374;-0.154122;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;0.204301;0.491039;0.749104;0.146953;-1;0;0;-1;0

-0.679121;-0.704017;-0.671171;-0.623126;-0.703153;0.00719424;0.467626;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0863309;0.0719424;0.107914;0.526882;-0.154122;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;0.204301;0.491039;0.749104;-1;0;0;-1;0

-0.789011;-0.661734;-0.833334;-0.618843;-0.760972;0.0431655;0.00719424;0.467626;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0863309;0.0719424;0.103943;0.526882;-0.154122;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;0.204301;0.491039;-1;0;0;-1;0

-0.876923;-0.788584;-0.963964;-0.820128;-1;0.0791367;0.0431655;0.00719424;0.467626;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0863309;0.0681004;0.103943;0.526882;-0.154122;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;0.204301;-1;0;0;-1;0

-0.920879;-0.864694;-0.954955;-0.927195;-0.252312;0.151079;0.0791367;0.0431655;0.00719424;0.467626;0.0935252;-0.28777;0.582734;-0.0503597;0.0647482;0.223022;-0.028777;0.647482;-0.179856;0.345324;0.223022;0.323741;0.18705;0.028777;-0.223022;0.23741;0.100719;0.273381;0.482014;0.194245;0.0503597;0.258993;0.402878;0.438849;0.568345;-0.294964;0.266187;0.338129;0.52518;0.223022;0.546763;0.417266;-0.0896057;0.0681004;0.103943;0.526882;-0.154122;0.00358423;0.00358423;0.0824373;0.232975;-0.11828;-0.132616;-0.247312;0.0394265;0.132616;0.519713;0.189964;0.240143;0.333333;0.0394265;0.204301;0.577061;0.792115;0.655914;-1;0;0;-1;0

