-0.383094;-0.304885;-0.324254;-0.210313;0.189296;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.0205851;-0.323944;-0.0848709;-0.318573;-0.761378;0.579336;-0.330873;0.183272;0.0159901;-0.589176;-0.114391;0.252153;0.505535;0.530135;-0.232472;0.0897909;0.0971709;0.148831;0.682657;0.325953;0.507995;0.284818;-0.442911;0.836888;-0.716937;0.934698;0.765212;0.719867;0.758222;0.761807;0.775249;0.751949;0.827225;0.773994;0.720047;0.751949;0.755713;0.754458;0.792275;0.754638;-1;0;0;-1;0

-0.502998;-0.432608;-0.425094;-0.339513;-0.302727;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.0205851;-0.503075;-0.0848709;-0.318573;-0.761378;0.579336;-0.330873;0.183272;0.0159901;-0.589176;-0.114391;0.252153;0.505535;0.530135;-0.232472;0.0897909;0.0971709;0.148831;0.682657;0.325953;0.538268;0.284818;-0.442911;0.698376;0.855751;0.778833;0.765212;0.719867;0.758222;0.761807;0.775249;0.751949;0.827225;0.773994;0.720047;0.751949;0.755713;0.754458;0.792275;-1;0;0;-1;0

-0.682854;-0.630371;-0.616923;-0.472769;-0.310338;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.158672;-0.503075;-0.0848709;-0.318573;-0.761378;0.579336;-0.330873;0.183272;0.0159901;-0.589176;-0.114391;0.252153;0.505535;0.530135;-0.232472;0.0897909;0.0971709;0.148831;0.682657;0.352572;0.538268;0.284818;-0.484919;0.974659;0.706246;0.778833;0.765212;0.719867;0.758222;0.761807;0.775249;0.751949;0.827225;0.773994;0.720047;0.751949;0.755713;0.754458;+1;0;0;-1;0

-0.676858;-0.649206;-0.630832;-0.507532;-0.517588;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.144095;1;-0.158672;-0.503075;-0.0848709;-0.318573;-0.761378;0.579336;-0.330873;0.183272;0.0159901;-0.589176;-0.114391;0.252153;0.505535;0.530135;-0.232472;0.0897909;0.0971709;0.148831;0.716437;0.352572;0.538268;0.187935;0.875244;0.815575;0.706246;0.778833;0.765212;0.719867;0.758222;0.761807;0.775249;0.751949;0.827225;0.773994;0.720047;0.751949;0.755713;+1;0;0;-1;0

-0.58693;-0.624485;-0.561866;-0.507532;0.168708;0.434453;0.131094;-0.540628;-0.323944;-0.345612;0.846154;0.670639;0.339112;-0.0769231;-0.557963;-0.261105;-0.0964247;0.770314;0.0877573;-0.72481;0.269772;-0.035753;0.193933;0.193933;0.369447;0.0812567;0.547129;0.0942578;-0.588299;-1;-0.575298;0.386782;0.261105;-0.107259;0.791983;0.185265;-0.150596;-0.629469;-0.111593;-0.328277;0.553629;-0.0205851;-0.0769231;0.176598;-0.226436;-0.410618;-0.245937;-0.298893;1;-0.158672;-0.503075;-0.0848709;-0.318573;-0.761378;0.579336;-0.330873;0.183272;0.0159901;-0.589176;-0.114391;0.252153;0.505535;0.530135;-0.232472;0.0897909;0.0971709;0.171895;0.716437;0.352572;0.422274;0.931774;0.724169;0.815575;0.706246;0.778833;0.765212;0.719867;0.758222;0.761807;0.775249;0.751949;0.827225;0.773994;0.720047;0.751949;-1;0;0;-1;0

