79.7;-0.220184;-0.449541;-0.415138;-0.0481651;-0.40367;+1;0;0;0;0

80.1;-0.151376;-0.220184;-0.449541;-0.415138;-0.0481651;+1;0;0;0;0

80.5;-0.151376;-0.151376;-0.220184;-0.449541;-0.415138;+1;0;0;0;0

81.05;-0.116972;-0.151376;-0.151376;-0.220184;-0.449541;+1;0;0;0;0

82.06;-0.0114679;-0.116972;-0.151376;-0.151376;-0.220184;-1;0;0;0;0

81.59;-0.350917;-0.0114679;-0.116972;-0.151376;-0.151376;-1;0;0;0;0

81;-0.37844;-0.350917;-0.0114679;-0.116972;-0.151376;-1;0;0;0;0

80.2;-0.426606;-0.37844;-0.350917;-0.0114679;-0.116972;-1;0;0;0;0

79.39;-0.428899;-0.426606;-0.37844;-0.350917;-0.0114679;-1;0;0;0;0

77.5;-0.676606;-0.428899;-0.426606;-0.37844;-0.350917;-1;0;0;0;0

77.2;-0.311927;-0.676606;-0.428899;-0.426606;-0.37844;-1;0;0;0;0

76.99;-0.291284;-0.311927;-0.676606;-0.428899;-0.426606;-1;0;0;0;0

75.2;-0.65367;-0.291284;-0.311927;-0.676606;-0.428899;-1;0;0;0;0

75;-0.288991;-0.65367;-0.291284;-0.311927;-0.676606;-1;0;0;0;0

74;-0.472477;-0.288991;-0.65367;-0.291284;-0.311927;-1;0;0;0;0

73.8;-0.288991;-0.472477;-0.288991;-0.65367;-0.291284;-1;0;0;0;0

72.19;-0.612385;-0.288991;-0.472477;-0.288991;-0.65367;+1;0;0;0;0

74.5;0.286697;-0.612385;-0.288991;-0.472477;-0.288991;+1;0;0;0;0

74.53;-0.236239;0.286697;-0.612385;-0.288991;-0.472477;-1;0;0;0;0

74.5;-0.25;-0.236239;0.286697;-0.612385;-0.288991;-1;0;0;0;0

71.32;-0.972477;-0.25;-0.236239;0.286697;-0.612385;-1;0;0;0;0

70;-0.545872;-0.972477;-0.25;-0.236239;0.286697;+1;0;0;0;0

72.5;0.330275;-0.545872;-0.972477;-0.25;-0.236239;-1;0;0;0;0

72.1;-0.334862;0.330275;-0.545872;-0.972477;-0.25;-1;0;0;0;0

70.2;-0.678899;-0.334862;0.330275;-0.545872;-0.972477;-1;0;0;0;0

68.09;-0.727064;-0.678899;-0.334862;0.330275;-0.545872;-1;0;0;0;0

65.01;-0.949541;-0.727064;-0.678899;-0.334862;0.330275;-1;0;0;0;0

63.9;-0.497706;-0.949541;-0.727064;-0.678899;-0.334862;-1;0;0;0;0

63.9;-0.243119;-0.497706;-0.949541;-0.727064;-0.678899;-1;0;0;0;0

60.6;-1;-0.243119;-0.497706;-0.949541;-0.727064;-1;0;0;0;0

57.6;-0.931193;-1;-0.243119;-0.497706;-0.949541;+1;0;0;0;0

59;0.0779816;-0.931193;-1;-0.243119;-0.497706;+1;0;0;0;0

62.06;0.458716;0.0779816;-0.931193;-1;-0.243119;-1;0;0;0;0

61.5;-0.37156;0.458716;0.0779816;-0.931193;-1;+1;0;0;0;0

62.05;-0.116972;-0.37156;0.458716;0.0779816;-0.931193;+1;0;0;0;0

63.9;0.181193;-0.116972;-0.37156;0.458716;0.0779816;-1;0;0;0;0

62.94;-0.463303;0.181193;-0.116972;-0.37156;0.458716;+1;0;0;0;0

63;-0.229358;-0.463303;0.181193;-0.116972;-0.37156;+1;0;0;0;0

63.1;-0.220184;-0.229358;-0.463303;0.181193;-0.116972;-1;0;0;0;0

62;-0.495413;-0.220184;-0.229358;-0.463303;0.181193;-1;0;0;0;0

61.59;-0.337156;-0.495413;-0.220184;-0.229358;-0.463303;+1;0;0;0;0

67.01;1;-0.337156;-0.495413;-0.220184;-0.229358;+1;0;0;0;0

67.7;-0.0848624;1;-0.337156;-0.495413;-0.220184;+1;0;0;0;0

70.36;0.366972;-0.0848624;1;-0.337156;-0.495413;+1;0;0;0;0

70.5;-0.211009;0.366972;-0.0848624;1;-0.337156;-1;0;0;0;0

69;-0.587156;-0.211009;0.366972;-0.0848624;1;+1;0;0;0;0

69.2;-0.197248;-0.587156;-0.211009;0.366972;-0.0848624;-1;0;0;0;0

68.4;-0.426606;-0.197248;-0.587156;-0.211009;0.366972;-1;0;0;0;0

67.9;-0.357798;-0.426606;-0.197248;-0.587156;-0.211009;+1;0;0;0;0

68.41;-0.126147;-0.357798;-0.426606;-0.197248;-0.587156;-1;0;0;0;0

67.06;-0.552752;-0.126147;-0.357798;-0.426606;-0.197248;-1;0;0;0;0

64.7;-0.784404;-0.552752;-0.126147;-0.357798;-0.426606;-1;0;0;0;0

64;-0.40367;-0.784404;-0.552752;-0.126147;-0.357798;-1;0;0;0;0

62.95;-0.483945;-0.40367;-0.784404;-0.552752;-0.126147;-1;0;0;0;0

62.41;-0.366973;-0.483945;-0.40367;-0.784404;-0.552752;+1;0;0;0;0

67.75;0.981651;-0.366973;-0.483945;-0.40367;-0.784404;-1;0;0;0;0

66.7;-0.483945;0.981651;-0.366973;-0.483945;-0.40367;+1;0;0;0;0

67.1;-0.151376;-0.483945;0.981651;-0.366973;-0.483945;+1;0;0;0;0

69.5;0.307339;-0.151376;-0.483945;0.981651;-0.366973;+1;0;0;0;0

70.59;0.00688073;0.307339;-0.151376;-0.483945;0.981651;+1;0;0;0;0

70.9;-0.172018;0.00688073;0.307339;-0.151376;-0.483945;-1;0;0;0;0

70.8;-0.266055;-0.172018;0.00688073;0.307339;-0.151376;+1;0;0;0;0

72.88;0.233945;-0.266055;-0.172018;0.00688073;0.307339;-1;0;0;0;0

72.8;-0.261468;0.233945;-0.266055;-0.172018;0.00688073;-1;0;0;0;0

72;-0.426606;-0.261468;0.233945;-0.266055;-0.172018;+1;0;0;0;0

72.5;-0.12844;-0.426606;-0.261468;0.233945;-0.266055;-1;0;0;0;0

72.2;-0.311927;-0.12844;-0.426606;-0.261468;0.233945;+1;0;0;0;0

73.95;0.158257;-0.311927;-0.12844;-0.426606;-0.261468;-1;0;0;0;0

72.2;-0.644495;0.158257;-0.311927;-0.12844;-0.426606;-1;0;0;0;0

71.69;-0.360092;-0.644495;0.158257;-0.311927;-0.12844;-1;0;0;0;0

69.9;-0.65367;-0.360092;-0.644495;0.158257;-0.311927;+1;0;0;0;0

70.55;-0.0940367;-0.65367;-0.360092;-0.644495;0.158257;-1;0;0;0;0

