0.525773;0.53527;0.676471;0.56023;-0.850354;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;0.00613498;0.509202;0.595092;0.668712;0.0920245;-1;0;0;0;0

0.505155;0.556017;0.684874;0.674952;-0.638228;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;0.00613498;0.509202;0.595092;0.668712;+1;0;0;0;0

0.583505;0.597511;0.731093;0.57935;-0.85055;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;0.00613498;0.509202;0.595092;-1;0;0;0;0

0.567011;0.597511;0.743698;0.66348;-0.996473;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;0.00613498;0.509202;-1;0;0;0;0

0.505155;0.556017;0.714286;0.678776;-0.781104;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;0.00613498;+1;0;0;0;0

0.686598;0.705395;0.789916;0.625238;-0.559421;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;-0.177914;+1;0;0;0;0

0.760825;0.796681;0.94958;0.820267;-0.636726;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-0.595092;+1;0;0;0;0

1;1;1;0.83174;-0.32485;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-0.0920245;-1;0;0;0;0

0.868041;0.970954;0.697479;1;-0.272799;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;-0.153374;-1;0;0;0;0

0.711341;0.987552;0.966387;0.938815;-0.663742;-0.398773;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;0.791411;+1;0;0;0;0

0.756701;0.742739;0.932773;0.866157;-0.843736;0.202454;-0.398773;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-0.337423;-1;0;0;0;0

0.731959;0.80083;0.97479;0.896749;-0.859323;-0.00613496;0.202454;-0.398773;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;0.349693;-1;0;0;0;0

0.608248;0.796681;0.827731;0.83174;0.0702514;-0.300613;-0.00613496;0.202454;-0.398773;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;0.754601;+1;0;0;0;0

0.674227;0.759336;0.878152;0.76673;-0.698835;0.263804;-0.300613;-0.00613496;0.202454;-0.398773;-0.325153;0.779141;0.288344;0.607362;-0.116564;0.0184049;0.300613;0.00613498;0.374233;0.693252;-0.202454;-0.153374;-0.0674847;-0.472393;0.300613;-1;0;0;0;0

