-0.430939;-0.455858;-0.337285;-0.362187;-0.59467;-0.209938;-0.286957;-0.0434783;-0.0981367;-0.0658385;-1;0;0;-1;0

-0.535912;-0.476957;-0.34806;-0.383826;-0.129373;-0.354037;-0.209938;-0.286957;-0.0434783;-0.0981367;+1;0;0;-1;0

-0.171271;-0.288173;-0.283405;-0.531891;-0.243595;0.701863;-0.354037;-0.209938;-0.286957;-0.0434783;+1;0;0;-1;0

0.0607734;-0.0438648;0.0506463;-0.135535;-0.7173;0.403727;0.701863;-0.354037;-0.209938;-0.286957;-1;0;0;-1;0

-0.0486186;-0.0105496;0.115301;0.00341672;-0.728881;-0.363975;0.403727;0.701863;-0.354037;-0.209938;-1;0;0;-1;0

-0.193371;-0.188229;-0.0344831;-0.133257;-0.759499;-0.443478;-0.363975;0.403727;0.701863;-0.354037;-1;0;0;+1;0

-0.422099;-0.377013;-0.215517;-0.281321;-0.815499;-0.632298;-0.443478;-0.363975;0.403727;0.701863;-1;0;0;+1;0

-0.657459;-0.510272;-0.53125;-0.417995;-0.213294;-0.647205;-0.632298;-0.443478;-0.363975;0.403727;+1;0;0;-1;0

-0.580111;-0.709051;-0.498922;-0.697039;-0.0540176;0.0559006;-0.647205;-0.632298;-0.443478;-0.363975;+1;0;0;-1;0

-0.490608;-0.449195;-0.411638;-0.588838;-0.396684;0.0832298;0.0559006;-0.647205;-0.632298;-0.443478;-1;0;0;-1;0

-0.62431;-0.459189;-0.434267;-0.42369;-0.748552;-0.418634;0.0832298;0.0559006;-0.647205;-0.632298;-1;0;0;-1;0

-0.646409;-0.705719;-0.509698;-0.634396;-0.696835;-0.167702;-0.418634;0.0832298;0.0559006;-0.647205;+1;0;0;-1;0

-0.491713;-0.555802;-0.423491;-0.678815;-0.527723;0.229814;-0.167702;-0.418634;0.0832298;0.0559006;-1;0;0;-1;0

-0.679558;-0.576902;-0.534483;-0.509111;-0.505671;-0.540373;0.229814;-0.167702;-0.418634;0.0832298;-1;0;0;-1;0

-0.816575;-0.732371;-0.71444;-0.695899;-0.30023;-0.426087;-0.540373;0.229814;-0.167702;-0.418634;-1;0;0;-1;0

-0.903868;-0.912271;-0.746767;-0.873576;-0.365115;-0.314286;-0.426087;-0.540373;0.229814;-0.167702;+1;0;0;-1;0

-0.888398;-0.890061;-0.768319;-1;-0.776949;-0.0832298;-0.314286;-0.426087;-0.540373;0.229814;-1;0;0;-1;0

-1;-1;-0.859914;-0.941913;-0.753629;-0.368944;-0.0832298;-0.314286;-0.426087;-0.540373;+1;0;0;-1;0

-0.679558;-0.810106;-0.779095;-0.987471;-0.881812;0.602484;-0.368944;-0.0832298;-0.314286;-0.426087;+1;0;0;-1;0

-0.61326;-0.721266;-0.551724;-0.759681;-0.594511;0.0310559;0.602484;-0.368944;-0.0832298;-0.314286;+1;0;0;-1;0

-0.60221;-0.6402;-0.445043;-0.65148;-1;-0.0931677;0.0310559;0.602484;-0.368944;-0.0832298;-1;0;0;-1;0

-0.60221;-0.669073;-0.443966;-0.645786;-0.720314;-0.118012;-0.0931677;0.0310559;0.602484;-0.368944;-1;0;0;-1;0

